ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0071840	cellular component organization or biogenesis	86/846	194/2937	1.3677604362463e-06	5.58294941704171e-05	5.36633281206681e-05	ostta01g00910/ostta01g01220/ostta01g02450/ostta01g04120/ostta01g05480/ostta01g06340/ostta01g06350/ostta02g01210/ostta02g04010/ostta02g04030/ostta02g04710/ostta02g05390/ostta03g00690/ostta03g00970/ostta03g02850/ostta03g05480/ostta04g00560/ostta04g00770/ostta04g03790/ostta04g04010/ostta05g00690/ostta05g01080/ostta05g01450/ostta05g03410/ostta05g03750/ostta05g03770/ostta05g03810/ostta05g04180/ostta06g01310/ostta06g01400/ostta06g01560/ostta06g01600/ostta06g01610/ostta06g01830/ostta06g02130/ostta06g02240/ostta06g04000/ostta07g01200/ostta07g02850/ostta07g03480/ostta07g04040/ostta08g00480/ostta08g00790/ostta08g00800/ostta08g01400/ostta08g01910/ostta08g01920/ostta08g02180/ostta08g02930/ostta08g03090/ostta08g03550/ostta09g00820/ostta09g03080/ostta09g03140/ostta10g00110/ostta10g02930/ostta10g03140/ostta11g00530/ostta11g00860/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta12g01710/ostta12g02110/ostta13g00120/ostta13g00410/ostta13g00670/ostta14g00140/ostta14g00290/ostta14g00620/ostta14g00750/ostta14g00780/ostta14g01110/ostta14g02080/ostta14g02660/ostta14g02870/ostta15g01300/ostta16g00100/ostta16g00610/ostta16g00990/ostta16g01060/ostta17g00250/ostta17g00640/ostta17g01820/ostta18g01680	86
GO:0001522	pseudouridine synthesis	15/846	21/2937	6.06224881900372e-05	0.00226829143311056	0.00218028246999256	ostta02g05280/ostta03g03270/ostta06g04610/ostta08g01040/ostta09g01210/ostta09g02275/ostta11g00100/ostta11g00590/ostta13g01890/ostta15g01370/ostta16g00980/ostta17g00210/ostta17g00390/ostta17g02200/ostta20g00600	15
GO:0006412	translation	92/846	229/2937	7.88479387728744e-05	0.00268934803165713	0.00258500221071252	ostta01g00570/ostta01g02320/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g06000/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05200/ostta02g05370/ostta03g01170/ostta03g01400/ostta03g02650/ostta03g02860/ostta03g05145/ostta03g05410/ostta03g05880/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g03820/ostta05g03870/ostta05g04800/ostta06g01150/ostta06g01600/ostta06g02920/ostta06g03020/ostta06g03332/ostta06g03350/ostta07g00050/ostta07g03020/ostta07g04000/ostta07g04450/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g03770/ostta09g00930/ostta09g01900/ostta09g03180/ostta10g00100/ostta10g02210/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02730/ostta12g01010/ostta12g01710/ostta12g02450/ostta12g02760/ostta12g03100/ostta13g00900/ostta13g01600/ostta14g00140/ostta14g00440/ostta14g00880/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g02240/ostta18g00480/ostta18g00590/ostta20g00570	92
GO:0006399	tRNA metabolic process	40/846	82/2937	8.38549497621377e-05	0.00268934803165713	0.00258500221071252	ostta01g03000/ostta02g04600/ostta02g05090/ostta03g02610/ostta03g02850/ostta03g02860/ostta03g04970/ostta03g05145/ostta03g05380/ostta04g02020/ostta04g02650/ostta04g03790/ostta06g01040/ostta06g02920/ostta07g01130/ostta07g03020/ostta08g01000/ostta08g01040/ostta08g01740/ostta08g03590/ostta08g03770/ostta09g01210/ostta09g01900/ostta09g03580/ostta10g00100/ostta10g01740/ostta11g00530/ostta11g00590/ostta11g00980/ostta11g02020/ostta12g02280/ostta12g02890/ostta13g00760/ostta13g00900/ostta14g01080/ostta14g01960/ostta14g02635/ostta15g00620/ostta18g00480/ostta20g00600	40
GO:0006518	peptide metabolic process	94/846	236/2937	9.66734369834827e-05	0.00289375821370558	0.00278148134478792	ostta01g00570/ostta01g02320/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g06000/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05200/ostta02g05370/ostta03g01170/ostta03g01400/ostta03g02650/ostta03g02860/ostta03g05145/ostta03g05410/ostta03g05880/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g01840/ostta05g03820/ostta05g03870/ostta05g04800/ostta06g01150/ostta06g01600/ostta06g02920/ostta06g03020/ostta06g03332/ostta06g03350/ostta07g00050/ostta07g03020/ostta07g04000/ostta07g04450/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g03770/ostta09g00930/ostta09g01900/ostta09g03180/ostta10g00100/ostta10g02210/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02730/ostta12g01010/ostta12g01710/ostta12g02450/ostta12g02760/ostta12g03100/ostta13g00900/ostta13g01600/ostta13g03030/ostta14g00140/ostta14g00440/ostta14g00880/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g02240/ostta18g00480/ostta18g00590/ostta20g00570	94
GO:0043043	peptide biosynthetic process	92/846	232/2937	0.000139835947107408	0.00382869119411233	0.00368013923241368	ostta01g00570/ostta01g02320/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g06000/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05200/ostta02g05370/ostta03g01170/ostta03g01400/ostta03g02650/ostta03g02860/ostta03g05145/ostta03g05410/ostta03g05880/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g03820/ostta05g03870/ostta05g04800/ostta06g01150/ostta06g01600/ostta06g02920/ostta06g03020/ostta06g03332/ostta06g03350/ostta07g00050/ostta07g03020/ostta07g04000/ostta07g04450/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g03770/ostta09g00930/ostta09g01900/ostta09g03180/ostta10g00100/ostta10g02210/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02730/ostta12g01010/ostta12g01710/ostta12g02450/ostta12g02760/ostta12g03100/ostta13g00900/ostta13g01600/ostta14g00140/ostta14g00440/ostta14g00880/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g02240/ostta18g00480/ostta18g00590/ostta20g00570	92
GO:0006364	rRNA processing	14/846	20/2937	0.000153488733839693	0.00382869119411233	0.00368013923241368	ostta02g04010/ostta04g00770/ostta05g01450/ostta05g03750/ostta06g01560/ostta07g01200/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta14g00750/ostta14g00780/ostta16g00610/ostta17g00250	14
GO:0016072	rRNA metabolic process	14/846	20/2937	0.000153488733839693	0.00382869119411233	0.00368013923241368	ostta02g04010/ostta04g00770/ostta05g01450/ostta05g03750/ostta06g01560/ostta07g01200/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta14g00750/ostta14g00780/ostta16g00610/ostta17g00250	14
GO:0043604	amide biosynthetic process	92/846	237/2937	0.000343242365341193	0.00811135905464189	0.00779664098558943	ostta01g00570/ostta01g02320/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g06000/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05200/ostta02g05370/ostta03g01170/ostta03g01400/ostta03g02650/ostta03g02860/ostta03g05145/ostta03g05410/ostta03g05880/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g03820/ostta05g03870/ostta05g04800/ostta06g01150/ostta06g01600/ostta06g02920/ostta06g03020/ostta06g03332/ostta06g03350/ostta07g00050/ostta07g03020/ostta07g04000/ostta07g04450/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g03770/ostta09g00930/ostta09g01900/ostta09g03180/ostta10g00100/ostta10g02210/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02730/ostta12g01010/ostta12g01710/ostta12g02450/ostta12g02760/ostta12g03100/ostta13g00900/ostta13g01600/ostta14g00140/ostta14g00440/ostta14g00880/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g02240/ostta18g00480/ostta18g00590/ostta20g00570	92
GO:0016071	mRNA metabolic process	34/846	74/2937	0.00113133054530552	0.0253983707421088	0.0244129222934348	ostta01g01670/ostta01g05670/ostta02g03180/ostta02g03960/ostta02g05400/ostta03g00400/ostta03g00490/ostta04g00600/ostta04g02180/ostta06g01490/ostta06g02750/ostta06g02880/ostta07g01190/ostta07g01800/ostta07g03030/ostta08g02680/ostta08g02990/ostta08g03840/ostta08g04080/ostta09g03810/ostta09g04380/ostta10g00010/ostta11g00220/ostta11g02730/ostta12g03030/ostta12g03150/ostta13g00800/ostta14g00330/ostta14g01120/ostta14g02750/ostta15g01630/ostta16g00390/ostta16g01280/ostta16g02250	34
GO:0043603	amide metabolic process	95/846	254/2937	0.0012156616127109	0.0259920030527235	0.0249835218652365	ostta01g00570/ostta01g02320/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g06000/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05200/ostta02g05370/ostta03g01170/ostta03g01400/ostta03g02650/ostta03g02860/ostta03g05145/ostta03g05410/ostta03g05880/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g01840/ostta05g01990/ostta05g03820/ostta05g03870/ostta05g04800/ostta06g01150/ostta06g01600/ostta06g02920/ostta06g03020/ostta06g03332/ostta06g03350/ostta07g00050/ostta07g03020/ostta07g04000/ostta07g04450/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g03770/ostta09g00930/ostta09g01900/ostta09g03180/ostta10g00100/ostta10g02210/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02730/ostta12g01010/ostta12g01710/ostta12g02450/ostta12g02760/ostta12g03100/ostta13g00900/ostta13g01600/ostta13g03030/ostta14g00140/ostta14g00440/ostta14g00880/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g02240/ostta18g00480/ostta18g00590/ostta20g00570	95
GO:0006325	chromatin organization	10/846	15/2937	0.00255317539940685	0.0424583612716176	0.0408109907897391	ostta01g06340/ostta01g06350/ostta05g03770/ostta08g01910/ostta08g01920/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta16g01060	10
GO:0006334	nucleosome assembly	10/846	15/2937	0.00255317539940685	0.0424583612716176	0.0408109907897391	ostta01g06340/ostta01g06350/ostta05g03770/ostta08g01910/ostta08g01920/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta16g01060	10
GO:0006338	chromatin remodeling	10/846	15/2937	0.00255317539940685	0.0424583612716176	0.0408109907897391	ostta01g06340/ostta01g06350/ostta05g03770/ostta08g01910/ostta08g01920/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta16g01060	10
GO:0034728	nucleosome organization	10/846	15/2937	0.00255317539940685	0.0424583612716176	0.0408109907897391	ostta01g06340/ostta01g06350/ostta05g03770/ostta08g01910/ostta08g01920/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta16g01060	10
GO:0065004	protein-DNA complex assembly	10/846	15/2937	0.00255317539940685	0.0424583612716176	0.0408109907897391	ostta01g06340/ostta01g06350/ostta05g03770/ostta08g01910/ostta08g01920/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta16g01060	10
GO:0071824	protein-DNA complex subunit organization	10/846	15/2937	0.00255317539940685	0.0424583612716176	0.0408109907897391	ostta01g06340/ostta01g06350/ostta05g03770/ostta08g01910/ostta08g01920/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta16g01060	10
