ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1901661	quinone metabolic process	10/340	18/2937	7.09058790094204e-06	0.000244034400257422	0.000223291320740192	ostta01g04250/ostta01g04490/ostta01g06430/ostta02g04440/ostta04g03900/ostta06g01340/ostta09g00880/ostta10g00780/ostta16g00380/ostta17g02170	10
GO:1901663	quinone biosynthetic process	10/340	18/2937	7.09058790094204e-06	0.000244034400257422	0.000223291320740192	ostta01g04250/ostta01g04490/ostta01g06430/ostta02g04440/ostta04g03900/ostta06g01340/ostta09g00880/ostta10g00780/ostta16g00380/ostta17g02170	10
GO:0008299	isoprenoid biosynthetic process	12/340	26/2937	1.022848752494e-05	0.000324951180600016	0.000297330123194612	ostta02g01730/ostta03g02390/ostta04g03170/ostta04g03270/ostta05g03530/ostta08g03180/ostta09g00960/ostta09g02540/ostta10g01980/ostta10g02860/ostta13g03060/ostta17g01400	12
GO:0006720	isoprenoid metabolic process	12/340	27/2937	1.65174596518681e-05	0.000487265059730108	0.000445847219174484	ostta02g01730/ostta03g02390/ostta04g03170/ostta04g03270/ostta05g03530/ostta08g03180/ostta09g00960/ostta09g02540/ostta10g01980/ostta10g02860/ostta13g03060/ostta17g01400	12
GO:0044550	secondary metabolite biosynthetic process	66/340	362/2937	4.39518406894062e-05	0.00121014068031498	0.00110727795140329	ostta01g00590/ostta01g01510/ostta01g02220/ostta01g02650/ostta01g04150/ostta01g04250/ostta01g04490/ostta01g05700/ostta01g06430/ostta02g01730/ostta02g04440/ostta03g00660/ostta03g00830/ostta03g01030/ostta03g02390/ostta03g02820/ostta03g04670/ostta04g00300/ostta04g03170/ostta04g03270/ostta04g03900/ostta04g03960/ostta04g04420/ostta04g04830/ostta05g00530/ostta05g00930/ostta05g01030/ostta05g01070/ostta05g03530/ostta05g04410/ostta06g01340/ostta06g01650/ostta07g02810/ostta07g04370/ostta08g00060/ostta08g02360/ostta08g02720/ostta08g03180/ostta09g00120/ostta09g00960/ostta09g00970/ostta09g02540/ostta09g03600/ostta10g00290/ostta10g00780/ostta10g01980/ostta10g02780/ostta10g02860/ostta10g03200/ostta11g01340/ostta11g03110/ostta13g00100/ostta13g01040/ostta13g01560/ostta13g03060/ostta14g02010/ostta14g02970/ostta15g00955/ostta16g00380/ostta16g01100/ostta16g02560/ostta17g01400/ostta17g02170/ostta18g01060/ostta18g01090/ostta18g01610	66
GO:0009059	macromolecule biosynthetic process	72/340	406/2937	4.86630469125718e-05	0.00125611489843076	0.00114934433168508	ostta01g00485/ostta01g03880/ostta01g04150/ostta02g00030/ostta02g03140/ostta02g04560/ostta03g01170/ostta03g01600/ostta03g02100/ostta03g02960/ostta03g03015/ostta03g03120/ostta03g04810/ostta03g05760/ostta04g00090/ostta04g00400/ostta04g01610/ostta04g01860/ostta04g02970/ostta04g03560/ostta04g03700/ostta04g04740/ostta04g04870/ostta05g00490/ostta05g02870/ostta05g03820/ostta06g00460/ostta06g01030/ostta06g01070/ostta06g01150/ostta06g01640/ostta06g01790/ostta06g02460/ostta06g02530/ostta06g02930/ostta06g03020/ostta06g03460/ostta06g04240/ostta07g00280/ostta07g00490/ostta07g00910/ostta07g01530/ostta07g01760/ostta07g01880/ostta07g03980/ostta07g04450/ostta07g04530/ostta08g01890/ostta08g01980/ostta09g04010/ostta10g03410/ostta11g00780/ostta13g00070/ostta13g01580/ostta14g01060/ostta14g01070/ostta14g01080/ostta14g01850/ostta15g00620/ostta15g00930/ostta15g02200/ostta16g00330/ostta16g00770/ostta16g01340/ostta16g01720/ostta17g00360/ostta17g01270/ostta18g00590/ostta18g00630/ostta19g00500/ostta20g00130/ostta20g00570	72
GO:0019748	secondary metabolic process	66/340	364/2937	5.28032571132054e-05	0.00128280854045611	0.00117376899712946	ostta01g00590/ostta01g01510/ostta01g02220/ostta01g02650/ostta01g04150/ostta01g04250/ostta01g04490/ostta01g05700/ostta01g06430/ostta02g01730/ostta02g04440/ostta03g00660/ostta03g00830/ostta03g01030/ostta03g02390/ostta03g02820/ostta03g04670/ostta04g00300/ostta04g03170/ostta04g03270/ostta04g03900/ostta04g03960/ostta04g04420/ostta04g04830/ostta05g00530/ostta05g00930/ostta05g01030/ostta05g01070/ostta05g03530/ostta05g04410/ostta06g01340/ostta06g01650/ostta07g02810/ostta07g04370/ostta08g00060/ostta08g02360/ostta08g02720/ostta08g03180/ostta09g00120/ostta09g00960/ostta09g00970/ostta09g02540/ostta09g03600/ostta10g00290/ostta10g00780/ostta10g01980/ostta10g02780/ostta10g02860/ostta10g03200/ostta11g01340/ostta11g03110/ostta13g00100/ostta13g01040/ostta13g01560/ostta13g03060/ostta14g02010/ostta14g02970/ostta15g00955/ostta16g00380/ostta16g01100/ostta16g02560/ostta17g01400/ostta17g02170/ostta18g01060/ostta18g01090/ostta18g01610	66
GO:0008610	lipid biosynthetic process	30/340	126/2937	5.93307567885634e-05	0.00136131125298204	0.00124559892906984	ostta01g02220/ostta01g02650/ostta02g01730/ostta03g02390/ostta03g04010/ostta04g03170/ostta04g03270/ostta04g03700/ostta04g04220/ostta05g00100/ostta05g00930/ostta05g03530/ostta05g04410/ostta06g03510/ostta08g02430/ostta08g03180/ostta09g00960/ostta09g02540/ostta10g00370/ostta10g01980/ostta10g02860/ostta11g01340/ostta12g02740/ostta13g01040/ostta13g03060/ostta15g01470/ostta15g01890/ostta17g01400/ostta17g01950/ostta19g00500	30
GO:0006721	terpenoid metabolic process	10/340	24/2937	0.000166976111019837	0.00362953336058908	0.00332102071225049	ostta02g01730/ostta04g03170/ostta04g03270/ostta05g03530/ostta08g03180/ostta09g00960/ostta09g02540/ostta10g01980/ostta10g02860/ostta13g03060	10
GO:0044283	small molecule biosynthetic process	45/340	231/2937	0.000182861888417744	0.0037760979958264	0.00345512726010368	ostta01g01510/ostta01g02220/ostta01g02650/ostta01g04250/ostta01g04490/ostta01g05700/ostta01g06430/ostta02g00750/ostta02g04440/ostta03g00660/ostta03g00830/ostta03g02820/ostta03g02830/ostta03g04010/ostta03g04670/ostta04g00300/ostta04g03900/ostta04g04420/ostta05g00100/ostta06g01340/ostta06g01650/ostta06g03510/ostta07g02810/ostta07g04370/ostta08g00860/ostta09g00120/ostta09g00880/ostta09g00970/ostta09g01790/ostta09g03600/ostta10g00780/ostta10g03390/ostta11g00040/ostta12g02740/ostta13g00100/ostta13g01040/ostta14g01900/ostta14g02970/ostta15g00955/ostta15g01470/ostta15g01890/ostta16g00380/ostta16g02560/ostta17g02170/ostta18g01090	45
GO:0016108	tetraterpenoid metabolic process	9/340	22/2937	0.000422268959883493	0.00792714001963103	0.00725332806689828	ostta02g01730/ostta04g03170/ostta04g03270/ostta05g03530/ostta09g00960/ostta09g02540/ostta10g01980/ostta10g02860/ostta13g03060	9
GO:0016116	carotenoid metabolic process	9/340	22/2937	0.000422268959883493	0.00792714001963103	0.00725332806689828	ostta02g01730/ostta04g03170/ostta04g03270/ostta05g03530/ostta09g00960/ostta09g02540/ostta10g01980/ostta10g02860/ostta13g03060	9
GO:0016114	terpenoid biosynthetic process	8/340	18/2937	0.000456157793466867	0.00819100733486156	0.00749476649220161	ostta02g01730/ostta05g03530/ostta08g03180/ostta09g00960/ostta09g02540/ostta10g01980/ostta10g02860/ostta13g03060	8
GO:0006694	steroid biosynthetic process	11/340	32/2937	0.00057700576860204	0.00992930760136011	0.00908531012842686	ostta02g01730/ostta03g02390/ostta04g03170/ostta04g03270/ostta04g04220/ostta05g00930/ostta05g04410/ostta08g03180/ostta09g00960/ostta11g01340/ostta17g01400	11
GO:0015979	photosynthesis	20/340	81/2937	0.000633087252881906	0.0104586014176091	0.00956961363303597	ostta01g00830/ostta02g04980/ostta03g05500/ostta06g01650/ostta06g03220/ostta06g03390/ostta06g04600/ostta07g02340/ostta07g04470/ostta08g00110/ostta08g03340/ostta09g00120/ostta09g01080/ostta10g00200/ostta11g00990/ostta11g02260/ostta15g01230/ostta16g00650/ostta17g00310/ostta18g01250	20
GO:0006418	tRNA aminoacylation for protein translation	14/340	48/2937	0.000714835173171512	0.0113548817892244	0.0103897096019665	ostta01g04150/ostta04g00400/ostta04g01610/ostta04g04740/ostta05g00490/ostta06g00460/ostta06g01790/ostta06g02460/ostta06g02530/ostta07g00280/ostta07g01880/ostta13g01580/ostta14g01080/ostta15g00620	14
GO:0043038	amino acid activation	14/340	49/2937	0.000897827813699337	0.0132429602520652	0.0121173001924083	ostta01g04150/ostta04g00400/ostta04g01610/ostta04g04740/ostta05g00490/ostta06g00460/ostta06g01790/ostta06g02460/ostta06g02530/ostta07g00280/ostta07g01880/ostta13g01580/ostta14g01080/ostta15g00620	14
GO:0043039	tRNA aminoacylation	14/340	49/2937	0.000897827813699337	0.0132429602520652	0.0121173001924083	ostta01g04150/ostta04g00400/ostta04g01610/ostta04g04740/ostta05g00490/ostta06g00460/ostta06g01790/ostta06g02460/ostta06g02530/ostta07g00280/ostta07g01880/ostta13g01580/ostta14g01080/ostta15g00620	14
GO:0006520	amino acid metabolic process	43/340	234/2937	0.000954911670079531	0.0135992593014775	0.0124433135955917	ostta01g02650/ostta01g04150/ostta01g04490/ostta01g05700/ostta02g00750/ostta03g00660/ostta03g00830/ostta03g02820/ostta03g02830/ostta03g04670/ostta04g00300/ostta04g00400/ostta04g01610/ostta04g03960/ostta04g04420/ostta04g04740/ostta04g04830/ostta05g00490/ostta06g00460/ostta06g01650/ostta06g01790/ostta06g02460/ostta06g02530/ostta07g00280/ostta07g01880/ostta07g02810/ostta07g04370/ostta08g00860/ostta09g00120/ostta09g00970/ostta09g03600/ostta10g02780/ostta10g03200/ostta13g00100/ostta13g01580/ostta14g01080/ostta14g01900/ostta14g02970/ostta15g00620/ostta15g00955/ostta15g02235/ostta16g02560/ostta18g01090	43
GO:0019752	carboxylic acid metabolic process	60/340	359/2937	0.00121650459659785	0.0167472132798304	0.0153236894799519	ostta01g00590/ostta01g02220/ostta01g02650/ostta01g03030/ostta01g04150/ostta01g04490/ostta01g05700/ostta02g00750/ostta03g00660/ostta03g00830/ostta03g01030/ostta03g02820/ostta03g02830/ostta03g04010/ostta03g04670/ostta04g00300/ostta04g00400/ostta04g01610/ostta04g03960/ostta04g04420/ostta04g04740/ostta04g04830/ostta05g00100/ostta05g00490/ostta06g00460/ostta06g01650/ostta06g01790/ostta06g02460/ostta06g02530/ostta06g03510/ostta07g00280/ostta07g01880/ostta07g02810/ostta07g04370/ostta08g00860/ostta08g02360/ostta08g02720/ostta09g00120/ostta09g00970/ostta09g01790/ostta09g03600/ostta10g02780/ostta10g03200/ostta12g02740/ostta13g00100/ostta13g01040/ostta13g01490/ostta13g01580/ostta14g01080/ostta14g01900/ostta14g02970/ostta15g00620/ostta15g00955/ostta15g01470/ostta15g01890/ostta15g02235/ostta16g01100/ostta16g02560/ostta18g01060/ostta18g01090	60
GO:0006629	lipid metabolic process	42/340	232/2937	0.00149794661101628	0.0199565145274105	0.0182601980765652	ostta01g00590/ostta01g02220/ostta01g02650/ostta01g04490/ostta02g01730/ostta03g02390/ostta03g04010/ostta04g03170/ostta04g03270/ostta04g03700/ostta04g04220/ostta04g04830/ostta05g00100/ostta05g00930/ostta05g03530/ostta05g04410/ostta06g03510/ostta06g04420/ostta08g02430/ostta08g02720/ostta08g03180/ostta09g00960/ostta09g01290/ostta09g02540/ostta10g00370/ostta10g01980/ostta10g02860/ostta10g03430/ostta11g01340/ostta12g02740/ostta13g01040/ostta13g03060/ostta14g00010/ostta14g02410/ostta15g01470/ostta15g01890/ostta15g02860/ostta16g01100/ostta16g01250/ostta17g01400/ostta17g01950/ostta19g00500	42
GO:0006082	organic acid metabolic process	60/340	364/2937	0.0017360744846438	0.0212657745904788	0.0194581702000303	ostta01g00590/ostta01g02220/ostta01g02650/ostta01g03030/ostta01g04150/ostta01g04490/ostta01g05700/ostta02g00750/ostta03g00660/ostta03g00830/ostta03g01030/ostta03g02820/ostta03g02830/ostta03g04010/ostta03g04670/ostta04g00300/ostta04g00400/ostta04g01610/ostta04g03960/ostta04g04420/ostta04g04740/ostta04g04830/ostta05g00100/ostta05g00490/ostta06g00460/ostta06g01650/ostta06g01790/ostta06g02460/ostta06g02530/ostta06g03510/ostta07g00280/ostta07g01880/ostta07g02810/ostta07g04370/ostta08g00860/ostta08g02360/ostta08g02720/ostta09g00120/ostta09g00970/ostta09g01790/ostta09g03600/ostta10g02780/ostta10g03200/ostta12g02740/ostta13g00100/ostta13g01040/ostta13g01490/ostta13g01580/ostta14g01080/ostta14g01900/ostta14g02970/ostta15g00620/ostta15g00955/ostta15g01470/ostta15g01890/ostta15g02235/ostta16g01100/ostta16g02560/ostta18g01060/ostta18g01090	60
GO:0043436	oxoacid metabolic process	60/340	364/2937	0.0017360744846438	0.0212657745904788	0.0194581702000303	ostta01g00590/ostta01g02220/ostta01g02650/ostta01g03030/ostta01g04150/ostta01g04490/ostta01g05700/ostta02g00750/ostta03g00660/ostta03g00830/ostta03g01030/ostta03g02820/ostta03g02830/ostta03g04010/ostta03g04670/ostta04g00300/ostta04g00400/ostta04g01610/ostta04g03960/ostta04g04420/ostta04g04740/ostta04g04830/ostta05g00100/ostta05g00490/ostta06g00460/ostta06g01650/ostta06g01790/ostta06g02460/ostta06g02530/ostta06g03510/ostta07g00280/ostta07g01880/ostta07g02810/ostta07g04370/ostta08g00860/ostta08g02360/ostta08g02720/ostta09g00120/ostta09g00970/ostta09g01790/ostta09g03600/ostta10g02780/ostta10g03200/ostta12g02740/ostta13g00100/ostta13g01040/ostta13g01490/ostta13g01580/ostta14g01080/ostta14g01900/ostta14g02970/ostta15g00620/ostta15g00955/ostta15g01470/ostta15g01890/ostta15g02235/ostta16g01100/ostta16g02560/ostta18g01060/ostta18g01090	60
GO:0008202	steroid metabolic process	11/340	36/2937	0.00175069330769075	0.0212657745904788	0.0194581702000303	ostta02g01730/ostta03g02390/ostta04g03170/ostta04g03270/ostta04g04220/ostta05g00930/ostta05g04410/ostta08g03180/ostta09g00960/ostta11g01340/ostta17g01400	11
GO:0010467	gene expression	74/340	470/2937	0.00181110685490114	0.0213710608878335	0.0195545070950228	ostta01g00485/ostta01g03880/ostta01g04150/ostta02g03140/ostta02g04560/ostta03g00780/ostta03g01170/ostta03g01600/ostta03g02100/ostta03g02960/ostta03g03015/ostta03g03120/ostta03g04810/ostta03g05760/ostta04g00090/ostta04g00400/ostta04g01530/ostta04g01610/ostta04g01860/ostta04g02970/ostta04g03560/ostta04g04740/ostta04g04870/ostta04g05410/ostta05g00490/ostta05g00560/ostta05g01640/ostta05g02870/ostta05g03820/ostta06g00460/ostta06g01030/ostta06g01070/ostta06g01150/ostta06g01640/ostta06g01790/ostta06g02460/ostta06g02530/ostta06g03020/ostta06g04240/ostta07g00280/ostta07g00490/ostta07g00910/ostta07g01530/ostta07g01760/ostta07g01880/ostta07g03820/ostta07g03980/ostta07g04450/ostta07g04530/ostta08g01890/ostta08g01980/ostta09g04010/ostta10g03410/ostta11g00780/ostta13g00070/ostta13g01580/ostta14g01060/ostta14g01070/ostta14g01080/ostta14g01850/ostta15g00490/ostta15g00620/ostta15g00930/ostta15g02200/ostta16g00330/ostta16g00770/ostta16g01340/ostta16g01720/ostta17g00360/ostta17g01270/ostta18g00590/ostta18g00630/ostta20g00130/ostta20g00570	74
