ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:2001141	regulation of RNA biosynthetic process	13/158	79/2937	0.00022905907525878	0.00512014403519625	0.00439679958701063	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta06g01070/ostta07g00720/ostta10g01190/ostta10g03410/ostta16g01340/ostta16g02540	13
GO:0031323	regulation of cellular metabolic process	14/158	90/2937	0.000242657996725891	0.00512277993087992	0.00439906309853955	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta06g01070/ostta07g00720/ostta10g01190/ostta10g03410/ostta14g00150/ostta16g01340/ostta16g02540	14
GO:0051252	regulation of RNA metabolic process	13/158	80/2937	0.000260904634693597	0.00521809269387194	0.00448091062354654	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta06g01070/ostta07g00720/ostta10g01190/ostta10g03410/ostta16g01340/ostta16g02540	13
GO:0046487	glyoxylate metabolic process	7/158	26/2937	0.000315437824017755	0.00599331865633735	0.00514661712871074	ostta10g02780/ostta10g03200/ostta14g02420/ostta15g02900/ostta18g01090/ostta18g01880/ostta18g01890	7
GO:0019219	regulation of nucleobase-containing compound metabolic process	13/158	83/2937	0.00038016304739839	0.00687914085768516	0.00590729547335845	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta06g01070/ostta07g00720/ostta10g01190/ostta10g03410/ostta16g01340/ostta16g02540	13
GO:0006081	cellular aldehyde metabolic process	7/158	27/2937	0.00040682640003936	0.0070270014552253	0.0060342671776173	ostta10g02780/ostta10g03200/ostta14g02420/ostta15g02900/ostta18g01090/ostta18g01880/ostta18g01890	7
GO:0009889	regulation of biosynthetic process	13/158	85/2937	0.00048320443389084	0.00734470739514077	0.00630708945289097	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta06g01070/ostta07g00720/ostta10g01190/ostta10g03410/ostta16g01340/ostta16g02540	13
GO:0010556	regulation of macromolecule biosynthetic process	13/158	85/2937	0.00048320443389084	0.00734470739514077	0.00630708945289097	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta06g01070/ostta07g00720/ostta10g01190/ostta10g03410/ostta16g01340/ostta16g02540	13
GO:0031326	regulation of cellular biosynthetic process	13/158	85/2937	0.00048320443389084	0.00734470739514077	0.00630708945289097	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta06g01070/ostta07g00720/ostta10g01190/ostta10g03410/ostta16g01340/ostta16g02540	13
GO:0050794	regulation of cellular process	19/158	161/2937	0.000781540786958301	0.0114225191940059	0.00980881149623778	ostta01g02780/ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta02g05350/ostta03g01100/ostta03g03120/ostta03g03150/ostta06g01070/ostta07g00720/ostta08g04240/ostta10g01190/ostta10g03410/ostta14g00150/ostta16g01340/ostta16g02540/ostta20g00320	19
GO:0006351	DNA-templated transcription	13/158	93/2937	0.00116450354395296	0.015803976667933	0.0135712819032112	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta06g01070/ostta07g00720/ostta10g01190/ostta10g03410/ostta16g01340/ostta16g02540	13
GO:0097659	nucleic acid-templated transcription	13/158	93/2937	0.00116450354395296	0.015803976667933	0.0135712819032112	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta06g01070/ostta07g00720/ostta10g01190/ostta10g03410/ostta16g01340/ostta16g02540	13
GO:0000160	phosphorelay signal transduction system	4/158	10/2937	0.00131260217135713	0.0166777453261464	0.0143216095598487	ostta01g06310/ostta10g03410/ostta16g01340/ostta16g02540	4
GO:0010468	regulation of gene expression	16/158	130/2937	0.00131666410469577	0.0166777453261464	0.0143216095598487	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta05g01640/ostta06g01070/ostta07g00720/ostta07g03820/ostta10g01190/ostta10g03410/ostta15g01265/ostta16g01340/ostta16g02540	16
GO:0005982	starch metabolic process	7/158	33/2937	0.00148884554750891	0.0182503647759157	0.0156720583948307	ostta02g03360/ostta02g04570/ostta06g02930/ostta06g02940/ostta07g03440/ostta11g02780/ostta13g01200	7
GO:0032774	RNA biosynthetic process	13/158	96/2937	0.00157230390966662	0.0186711089272911	0.016033362236732	ostta01g03880/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta03g01100/ostta03g03120/ostta06g01070/ostta07g00720/ostta10g01190/ostta10g03410/ostta16g01340/ostta16g02540	13
GO:0006073	cellular glucan metabolic process	7/158	34/2937	0.00179149478614137	0.0200225887862859	0.0171939128081679	ostta02g03360/ostta02g04570/ostta06g02930/ostta06g02940/ostta07g03440/ostta11g02780/ostta13g01200	7
GO:0044042	glucan metabolic process	7/158	34/2937	0.00179149478614137	0.0200225887862859	0.0171939128081679	ostta02g03360/ostta02g04570/ostta06g02930/ostta06g02940/ostta07g03440/ostta11g02780/ostta13g01200	7
GO:0006544	glycine metabolic process	4/158	11/2937	0.00197684806504731	0.0208667295754993	0.0179187982504288	ostta10g02780/ostta10g03200/ostta14g02420/ostta15g02900	4
GO:0009250	glucan biosynthetic process	4/158	11/2937	0.00197684806504731	0.0208667295754993	0.0179187982504288	ostta06g02930/ostta06g02940/ostta07g03440/ostta11g02780	4
GO:0050896	response to stimulus	28/158	312/2937	0.00375908054588244	0.0386067731739278	0.0331526307033729	ostta01g01560/ostta01g02780/ostta01g06310/ostta02g01170/ostta02g03670/ostta02g05350/ostta03g02270/ostta03g03150/ostta06g03990/ostta07g04370/ostta08g04240/ostta09g00500/ostta10g01860/ostta10g02780/ostta10g03200/ostta10g03410/ostta11g02780/ostta12g00655/ostta14g02420/ostta15g02900/ostta16g01340/ostta16g02540/ostta18g00940/ostta18g01090/ostta18g01550/ostta18g01880/ostta18g01890/ostta20g00320	28
GO:0009605	response to external stimulus	13/158	107/2937	0.00420571657268977	0.0420571657268977	0.0361155716768374	ostta01g01560/ostta01g02780/ostta07g04370/ostta10g02780/ostta10g03200/ostta11g02780/ostta14g02420/ostta15g02900/ostta18g00940/ostta18g01090/ostta18g01550/ostta18g01880/ostta18g01890	13
GO:0034654	nucleobase-containing compound biosynthetic process	22/158	229/2937	0.0046166138369276	0.0438315207273074	0.0376392560262197	ostta01g00830/ostta01g03880/ostta01g04230/ostta01g04630/ostta01g06310/ostta02g01170/ostta02g03440/ostta02g05140/ostta03g01100/ostta03g03120/ostta03g03150/ostta06g01070/ostta07g00720/ostta07g01350/ostta07g03440/ostta08g02240/ostta09g01080/ostta10g01190/ostta10g03410/ostta11g02780/ostta16g01340/ostta16g02540	22
GO:0016051	carbohydrate biosynthetic process	7/158	40/2937	0.00472919039426212	0.0438315207273074	0.0376392560262197	ostta01g01560/ostta06g02930/ostta06g02940/ostta07g01740/ostta07g03440/ostta11g02780/ostta18g01880	7
GO:0044264	cellular polysaccharide metabolic process	7/158	40/2937	0.00472919039426212	0.0438315207273074	0.0376392560262197	ostta02g03360/ostta02g04570/ostta06g02930/ostta06g02940/ostta07g03440/ostta11g02780/ostta13g01200	7
