ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006082	organic acid metabolic process	78/395	364/2937	4.56860874444279e-06	0.000153429110334204	0.000148680161770901	ostta01g00590/ostta01g01230/ostta01g01500/ostta01g01590/ostta01g04340/ostta01g04490/ostta01g05260/ostta02g00200/ostta02g01690/ostta02g01970/ostta02g02000/ostta02g02240/ostta02g02860/ostta02g03460/ostta02g03640/ostta03g00660/ostta03g00700/ostta03g00830/ostta03g01320/ostta03g03750/ostta03g04010/ostta03g04210/ostta04g00640/ostta04g01500/ostta04g01610/ostta04g01660/ostta04g02660/ostta04g03960/ostta04g04740/ostta05g00220/ostta05g01350/ostta05g01820/ostta06g00460/ostta06g00520/ostta06g01650/ostta06g01870/ostta06g02530/ostta06g03270/ostta06g04200/ostta07g00280/ostta07g01260/ostta07g02780/ostta07g02810/ostta07g03880/ostta08g00190/ostta08g00930/ostta08g01610/ostta08g02010/ostta08g02470/ostta08g03610/ostta09g00970/ostta09g01860/ostta09g03600/ostta10g00580/ostta10g02540/ostta11g00080/ostta11g00540/ostta11g01100/ostta11g02560/ostta11g03280/ostta12g02960/ostta13g01040/ostta13g01580/ostta13g02530/ostta14g01750/ostta14g01840/ostta14g02070/ostta14g02470/ostta14g02775/ostta14g02970/ostta15g01700/ostta16g00480/ostta16g00710/ostta16g01100/ostta16g02030/ostta16g02560/ostta18g00900/ostta18g01060	78
GO:0043436	oxoacid metabolic process	78/395	364/2937	4.56860874444279e-06	0.000153429110334204	0.000148680161770901	ostta01g00590/ostta01g01230/ostta01g01500/ostta01g01590/ostta01g04340/ostta01g04490/ostta01g05260/ostta02g00200/ostta02g01690/ostta02g01970/ostta02g02000/ostta02g02240/ostta02g02860/ostta02g03460/ostta02g03640/ostta03g00660/ostta03g00700/ostta03g00830/ostta03g01320/ostta03g03750/ostta03g04010/ostta03g04210/ostta04g00640/ostta04g01500/ostta04g01610/ostta04g01660/ostta04g02660/ostta04g03960/ostta04g04740/ostta05g00220/ostta05g01350/ostta05g01820/ostta06g00460/ostta06g00520/ostta06g01650/ostta06g01870/ostta06g02530/ostta06g03270/ostta06g04200/ostta07g00280/ostta07g01260/ostta07g02780/ostta07g02810/ostta07g03880/ostta08g00190/ostta08g00930/ostta08g01610/ostta08g02010/ostta08g02470/ostta08g03610/ostta09g00970/ostta09g01860/ostta09g03600/ostta10g00580/ostta10g02540/ostta11g00080/ostta11g00540/ostta11g01100/ostta11g02560/ostta11g03280/ostta12g02960/ostta13g01040/ostta13g01580/ostta13g02530/ostta14g01750/ostta14g01840/ostta14g02070/ostta14g02470/ostta14g02775/ostta14g02970/ostta15g01700/ostta16g00480/ostta16g00710/ostta16g01100/ostta16g02030/ostta16g02560/ostta18g00900/ostta18g01060	78
GO:0009073	aromatic amino acid family biosynthetic process	11/395	20/2937	1.22585560141136e-05	0.000380015236437522	0.000368252978237745	ostta01g01230/ostta01g04490/ostta02g01690/ostta02g03640/ostta05g01820/ostta06g03270/ostta06g04200/ostta07g02810/ostta14g02070/ostta14g02775/ostta16g00710	11
GO:0006418	tRNA aminoacylation for protein translation	17/395	48/2937	8.57953412959346e-05	0.00246968018159012	0.0023932384677287	ostta01g04340/ostta02g01970/ostta04g01610/ostta04g01660/ostta04g04740/ostta06g00460/ostta06g02530/ostta07g00280/ostta07g01260/ostta07g02780/ostta08g02010/ostta08g03610/ostta09g01860/ostta11g02560/ostta11g03280/ostta13g01580/ostta14g01840	17
GO:0043038	amino acid activation	17/395	49/2937	0.000115423464173882	0.00290722850387966	0.00281724376371778	ostta01g04340/ostta02g01970/ostta04g01610/ostta04g01660/ostta04g04740/ostta06g00460/ostta06g02530/ostta07g00280/ostta07g01260/ostta07g02780/ostta08g02010/ostta08g03610/ostta09g01860/ostta11g02560/ostta11g03280/ostta13g01580/ostta14g01840	17
GO:0043039	tRNA aminoacylation	17/395	49/2937	0.000115423464173882	0.00290722850387966	0.00281724376371778	ostta01g04340/ostta02g01970/ostta04g01610/ostta04g01660/ostta04g04740/ostta06g00460/ostta06g02530/ostta07g00280/ostta07g01260/ostta07g02780/ostta08g02010/ostta08g03610/ostta09g01860/ostta11g02560/ostta11g03280/ostta13g01580/ostta14g01840	17
GO:0008652	amino acid biosynthetic process	33/395	133/2937	0.000219228995524629	0.00519701677626032	0.00503615834920355	ostta01g01230/ostta01g01500/ostta01g01590/ostta01g05260/ostta02g01690/ostta02g02860/ostta02g03460/ostta02g03640/ostta03g00660/ostta03g00830/ostta03g01320/ostta04g01500/ostta05g01350/ostta05g01820/ostta06g00520/ostta06g01650/ostta06g03270/ostta06g04200/ostta07g02810/ostta08g02470/ostta09g00970/ostta09g03600/ostta11g00080/ostta11g00540/ostta14g01750/ostta14g02070/ostta14g02470/ostta14g02775/ostta14g02970/ostta15g01700/ostta16g00480/ostta16g00710/ostta16g02560	33
GO:0016053	organic acid biosynthetic process	43/395	191/2937	0.000269136571649662	0.00570852833551651	0.00553183756687116	ostta01g01230/ostta01g01500/ostta01g01590/ostta01g04490/ostta01g05260/ostta02g00200/ostta02g01690/ostta02g02860/ostta02g03460/ostta02g03640/ostta03g00660/ostta03g00830/ostta03g01320/ostta03g04010/ostta03g04210/ostta04g01500/ostta05g01350/ostta05g01820/ostta06g00520/ostta06g01650/ostta06g03270/ostta06g04200/ostta07g02810/ostta07g03880/ostta08g01610/ostta08g02470/ostta09g00970/ostta09g03600/ostta10g00580/ostta11g00080/ostta11g00540/ostta13g01040/ostta13g02530/ostta14g01750/ostta14g02070/ostta14g02470/ostta14g02775/ostta14g02970/ostta15g01700/ostta16g00480/ostta16g00710/ostta16g02560/ostta18g00900	43
GO:0046394	carboxylic acid biosynthetic process	43/395	191/2937	0.000269136571649662	0.00570852833551651	0.00553183756687116	ostta01g01230/ostta01g01500/ostta01g01590/ostta01g04490/ostta01g05260/ostta02g00200/ostta02g01690/ostta02g02860/ostta02g03460/ostta02g03640/ostta03g00660/ostta03g00830/ostta03g01320/ostta03g04010/ostta03g04210/ostta04g01500/ostta05g01350/ostta05g01820/ostta06g00520/ostta06g01650/ostta06g03270/ostta06g04200/ostta07g02810/ostta07g03880/ostta08g01610/ostta08g02470/ostta09g00970/ostta09g03600/ostta10g00580/ostta11g00080/ostta11g00540/ostta13g01040/ostta13g02530/ostta14g01750/ostta14g02070/ostta14g02470/ostta14g02775/ostta14g02970/ostta15g01700/ostta16g00480/ostta16g00710/ostta16g02560/ostta18g00900	43
GO:0006399	tRNA metabolic process	23/395	82/2937	0.000309558951957006	0.00623761288193368	0.00604454585137102	ostta01g04340/ostta02g00640/ostta02g01230/ostta02g01970/ostta03g01880/ostta03g02000/ostta04g01610/ostta04g01660/ostta04g04740/ostta06g00460/ostta06g02530/ostta07g00280/ostta07g01260/ostta07g02780/ostta08g02010/ostta08g03610/ostta09g01860/ostta10g03370/ostta11g01810/ostta11g02560/ostta11g03280/ostta13g01580/ostta14g01840	23
GO:0009072	aromatic amino acid metabolic process	12/395	32/2937	0.000527766078342601	0.0101280823605747	0.00981459724637117	ostta01g01230/ostta01g04490/ostta02g01690/ostta02g03640/ostta03g03750/ostta05g01820/ostta06g03270/ostta06g04200/ostta07g02810/ostta14g02070/ostta14g02775/ostta16g00710	12
GO:0034660	ncRNA metabolic process	25/395	102/2937	0.00154647962498676	0.0273011637785175	0.0264561362461277	ostta01g04340/ostta02g00640/ostta02g01230/ostta02g01330/ostta02g01970/ostta03g01880/ostta03g02000/ostta04g01610/ostta04g01660/ostta04g04740/ostta06g00460/ostta06g02530/ostta07g00280/ostta07g01260/ostta07g02780/ostta07g03190/ostta08g02010/ostta08g03610/ostta09g01860/ostta10g03370/ostta11g01810/ostta11g02560/ostta11g03280/ostta13g01580/ostta14g01840	25
GO:0044283	small molecule biosynthetic process	47/395	231/2937	0.00155813093525038	0.0273011637785175	0.0264561362461277	ostta01g01230/ostta01g01500/ostta01g01510/ostta01g01590/ostta01g04490/ostta01g05260/ostta02g00200/ostta02g01690/ostta02g02860/ostta02g03460/ostta02g03640/ostta03g00660/ostta03g00830/ostta03g01320/ostta03g03750/ostta03g04010/ostta03g04210/ostta04g01500/ostta05g01350/ostta05g01820/ostta06g00520/ostta06g01650/ostta06g03270/ostta06g04200/ostta07g02810/ostta07g03880/ostta08g01610/ostta08g02470/ostta09g00970/ostta09g03600/ostta10g00580/ostta10g03390/ostta11g00080/ostta11g00540/ostta13g01040/ostta13g02530/ostta14g01750/ostta14g02070/ostta14g02470/ostta14g02775/ostta14g02970/ostta15g01700/ostta16g00480/ostta16g00710/ostta16g01270/ostta16g02560/ostta18g00900	47
