ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006779	porphyrin-containing compound biosynthetic process	11/236	25/2937	1.16373558959204e-06	3.9461215901621e-05	3.20723301246418e-05	ostta05g01070/ostta07g02590/ostta01g03390/ostta03g03160/ostta06g03370/ostta01g05690/ostta05g04960/ostta17g00130/ostta15g02680/ostta08g01100/ostta07g01740	11
GO:0008202	steroid metabolic process	13/236	36/2937	1.82580947877806e-06	5.41280480415618e-05	4.39928822801462e-05	ostta05g04410/ostta05g00930/ostta11g00050/ostta16g02450/ostta03g02390/ostta15g01920/ostta04g02080/ostta11g01340/ostta16g01910/ostta03g00140/ostta08g03180/ostta12g01280/ostta09g00960	13
GO:1901362	organic cyclic compound biosynthetic process	53/236	354/2937	1.88650033388821e-06	5.41280480415618e-05	4.39928822801462e-05	ostta05g01070/ostta07g02590/ostta05g01230/ostta15g02520/ostta05g04410/ostta07g03070/ostta01g03390/ostta05g00930/ostta03g03160/ostta01g02390/ostta20g00080/ostta13g02030/ostta06g03370/ostta11g00050/ostta11g01620/ostta11g00040/ostta08g02940/ostta16g02450/ostta13g02040/ostta03g02390/ostta01g05690/ostta05g04960/ostta17g00130/ostta04g02080/ostta15g02680/ostta04g03520/ostta10g02850/ostta11g01340/ostta08g01100/ostta04g03490/ostta07g01740/ostta11g02780/ostta10g01190/ostta16g01910/ostta02g03880/ostta01g06270/ostta05g01370/ostta15g00150/ostta09g01080/ostta10g00760/ostta02g03440/ostta20g00490/ostta10g02290/ostta12g00480/ostta08g03180/ostta15g01060/ostta09g02190/ostta02g03030/ostta12g01280/ostta03g01100/ostta09g00960/ostta08g01570/ostta04g00300	53
GO:0009250	glucan biosynthetic process	7/236	11/2937	4.95201900032981e-06	0.000123140205808201	0.000100082910322455	ostta07g03070/ostta06g02940/ostta03g00870/ostta11g02780/ostta13g01180/ostta06g02930/ostta20g00490	7
GO:0019253	reductive pentose-phosphate cycle	7/236	11/2937	4.95201900032981e-06	0.000123140205808201	0.000100082910322455	ostta09g00120/ostta06g01650/ostta01g03040/ostta04g02740/ostta03g05500/ostta01g01560/ostta06g00700	7
GO:0005975	carbohydrate metabolic process	30/236	167/2937	1.36289724867158e-05	0.000317725421096563	0.000258233162906195	ostta15g02520/ostta07g03070/ostta03g00350/ostta06g02940/ostta13g02030/ostta10g01470/ostta09g00120/ostta04g04420/ostta06g01650/ostta03g00870/ostta02g03360/ostta05g04730/ostta16g01560/ostta01g03040/ostta10g00500/ostta09g00500/ostta07g01740/ostta11g02780/ostta04g02740/ostta13g01180/ostta06g02930/ostta03g05500/ostta01g01560/ostta01g03050/ostta06g01880/ostta06g00700/ostta20g00490/ostta06g00150/ostta11g00180/ostta08g01570	30
GO:0006694	steroid biosynthetic process	11/236	32/2937	2.02432826086079e-05	0.000444161436059455	0.000360994761069911	ostta05g04410/ostta05g00930/ostta11g00050/ostta16g02450/ostta03g02390/ostta04g02080/ostta11g01340/ostta16g01910/ostta08g03180/ostta12g01280/ostta09g00960	11
GO:0015995	chlorophyll biosynthetic process	6/236	11/2937	8.28465311352214e-05	0.00171676422852431	0.00139530999806689	ostta07g02590/ostta01g05690/ostta05g04960/ostta15g02680/ostta08g01100/ostta07g01740	6
GO:0015977	carbon fixation	11/236	37/2937	9.33126130445248e-05	0.00183187392976883	0.00148886606963009	ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta06g01650/ostta01g03040/ostta04g02740/ostta03g05500/ostta01g01560/ostta06g00700/ostta06g00150	11
GO:0008299	isoprenoid biosynthetic process	9/236	26/2937	0.000111260852359733	0.00207501489650902	0.00168648028840016	ostta11g00050/ostta03g02390/ostta04g02080/ostta16g01910/ostta09g02540/ostta10g02860/ostta08g03180/ostta12g01280/ostta09g00960	9
GO:0015994	chlorophyll metabolic process	6/236	12/2937	0.000154618098023692	0.00263391706379317	0.0021407312385281	ostta07g02590/ostta01g05690/ostta05g04960/ostta15g02680/ostta08g01100/ostta07g01740	6
GO:0006720	isoprenoid metabolic process	9/236	27/2937	0.000155351676684852	0.00263391706379317	0.0021407312385281	ostta11g00050/ostta03g02390/ostta04g02080/ostta16g01910/ostta09g02540/ostta10g02860/ostta08g03180/ostta12g01280/ostta09g00960	9
GO:0005982	starch metabolic process	10/236	33/2937	0.000164197067917206	0.00266284810143991	0.00216424510572794	ostta15g02520/ostta07g03070/ostta06g02940/ostta03g00870/ostta02g03360/ostta16g01560/ostta11g02780/ostta13g01180/ostta06g02930/ostta20g00490	10
GO:0033692	cellular polysaccharide biosynthetic process	7/236	17/2937	0.000191290042169268	0.00297296607204737	0.00241629526950654	ostta07g03070/ostta06g02940/ostta03g00870/ostta11g02780/ostta13g01180/ostta06g02930/ostta20g00490	7
GO:0006073	cellular glucan metabolic process	10/236	34/2937	0.000216438300370581	0.00310505715531641	0.00252365305695252	ostta15g02520/ostta07g03070/ostta06g02940/ostta03g00870/ostta02g03360/ostta16g01560/ostta11g02780/ostta13g01180/ostta06g02930/ostta20g00490	10
GO:0044042	glucan metabolic process	10/236	34/2937	0.000216438300370581	0.00310505715531641	0.00252365305695252	ostta15g02520/ostta07g03070/ostta06g02940/ostta03g00870/ostta02g03360/ostta16g01560/ostta11g02780/ostta13g01180/ostta06g02930/ostta20g00490	10
GO:0019438	aromatic compound biosynthetic process	42/236	308/2937	0.000260313838714808	0.00359618747557865	0.00292282204872767	ostta05g01070/ostta07g02590/ostta05g01230/ostta15g02520/ostta07g03070/ostta01g03390/ostta03g03160/ostta01g02390/ostta20g00080/ostta13g02030/ostta06g03370/ostta11g01620/ostta11g00040/ostta08g02940/ostta13g02040/ostta01g05690/ostta05g04960/ostta17g00130/ostta15g02680/ostta04g03520/ostta10g02850/ostta08g01100/ostta04g03490/ostta07g01740/ostta11g02780/ostta10g01190/ostta02g03880/ostta01g06270/ostta05g01370/ostta15g00150/ostta09g01080/ostta10g00760/ostta02g03440/ostta20g00490/ostta10g02290/ostta12g00480/ostta15g01060/ostta09g02190/ostta02g03030/ostta03g01100/ostta08g01570/ostta04g00300	42
GO:0016114	terpenoid biosynthetic process	7/236	18/2937	0.000291814880284429	0.003887391083789	0.00315949945571111	ostta11g00050/ostta04g02080/ostta16g01910/ostta09g02540/ostta10g02860/ostta08g03180/ostta09g00960	7
GO:0006721	terpenoid metabolic process	8/236	24/2937	0.000365677768550518	0.00470337267825322	0.00382269318847729	ostta11g00050/ostta04g02080/ostta16g01910/ostta09g02540/ostta10g02860/ostta08g03180/ostta12g01280/ostta09g00960	8
GO:0018130	heterocycle biosynthetic process	41/236	305/2937	0.000426549233392151	0.00530342880184241	0.00431039225322595	ostta05g01070/ostta07g02590/ostta05g01230/ostta15g02520/ostta07g03070/ostta01g03390/ostta03g03160/ostta01g02390/ostta20g00080/ostta13g02030/ostta06g03370/ostta11g01620/ostta11g00040/ostta08g02940/ostta13g02040/ostta01g05690/ostta05g04960/ostta17g00130/ostta15g02680/ostta04g03520/ostta10g02850/ostta08g01100/ostta04g03490/ostta07g01740/ostta11g02780/ostta10g01190/ostta02g03880/ostta01g06270/ostta05g01370/ostta15g00150/ostta09g01080/ostta10g00760/ostta02g03440/ostta20g00490/ostta10g02290/ostta12g00480/ostta15g01060/ostta09g02190/ostta02g03030/ostta03g01100/ostta08g01570	41
GO:0019318	hexose metabolic process	10/236	37/2937	0.000463271593055012	0.0055742033615974	0.00453046583361098	ostta15g02520/ostta03g00350/ostta13g02030/ostta10g01470/ostta09g00120/ostta04g04420/ostta01g03040/ostta11g02780/ostta01g01560/ostta08g01570	10
GO:0000271	polysaccharide biosynthetic process	7/236	20/2937	0.000617926421508297	0.00720270485070609	0.00585403978271018	ostta07g03070/ostta06g02940/ostta03g00870/ostta11g02780/ostta13g01180/ostta06g02930/ostta20g00490	7
GO:0005996	monosaccharide metabolic process	12/236	53/2937	0.000746068829641996	0.00843283858958983	0.00685383805221355	ostta15g02520/ostta03g00350/ostta13g02030/ostta10g01470/ostta09g00120/ostta04g04420/ostta05g04730/ostta01g03040/ostta09g00500/ostta11g02780/ostta01g01560/ostta08g01570	12
GO:0034637	cellular carbohydrate biosynthetic process	7/236	21/2937	0.000864299576504077	0.00933171661481234	0.00758440633573008	ostta07g03070/ostta06g02940/ostta03g00870/ostta11g02780/ostta13g01180/ostta06g02930/ostta20g00490	7
GO:0006091	generation of precursor metabolites and energy	23/236	144/2937	0.000875630245357727	0.00933171661481234	0.00758440633573008	ostta15g02520/ostta12g00420/ostta10g00200/ostta07g03070/ostta03g00350/ostta07g02690/ostta14g00150/ostta10g01470/ostta09g00120/ostta04g04420/ostta06g01650/ostta03g00870/ostta07g02420/ostta13g01320/ostta01g03040/ostta11g02780/ostta09g01080/ostta06g00700/ostta04g02580/ostta20g00490/ostta10g02290/ostta06g00150/ostta05g03960	23
GO:0044264	cellular polysaccharide metabolic process	10/236	40/2937	0.000908730407359129	0.00941545672069319	0.0076524665882874	ostta15g02520/ostta07g03070/ostta06g02940/ostta03g00870/ostta02g03360/ostta16g01560/ostta11g02780/ostta13g01180/ostta06g02930/ostta20g00490	10
GO:0044262	cellular carbohydrate metabolic process	11/236	48/2937	0.00111274348931663	0.0112176573382461	0.00911721550279348	ostta15g02520/ostta07g03070/ostta06g02940/ostta03g00870/ostta02g03360/ostta16g01560/ostta11g02780/ostta13g01180/ostta06g02930/ostta20g00490/ostta06g00150	11
GO:0046148	pigment biosynthetic process	8/236	28/2937	0.00116446448103536	0.0114301381954261	0.00928991054122394	ostta07g02590/ostta01g05690/ostta05g04960/ostta15g02680/ostta08g01100/ostta07g01740/ostta09g02540/ostta10g02860	8
GO:0009144	purine nucleoside triphosphate metabolic process	13/236	64/2937	0.00134414281688494	0.0122284212365386	0.00993871967298752	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	13
GO:0009199	ribonucleoside triphosphate metabolic process	13/236	64/2937	0.00134414281688494	0.0122284212365386	0.00993871967298752	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	13
GO:0009205	purine ribonucleoside triphosphate metabolic process	13/236	64/2937	0.00134414281688494	0.0122284212365386	0.00993871967298752	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	13
GO:0009141	nucleoside triphosphate metabolic process	13/236	65/2937	0.00156238483400386	0.0138754653115104	0.0112773642153662	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta10g02850/ostta01g03040/ostta11g02780/ostta15g00150/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	13
GO:0005976	polysaccharide metabolic process	10/236	43/2937	0.00165749068463669	0.0143777680318485	0.0116856136395439	ostta15g02520/ostta07g03070/ostta06g02940/ostta03g00870/ostta02g03360/ostta16g01560/ostta11g02780/ostta13g01180/ostta06g02930/ostta20g00490	10
GO:0042440	pigment metabolic process	8/236	31/2937	0.00239199553756783	0.0198952324595712	0.0161699645784013	ostta07g02590/ostta01g05690/ostta05g04960/ostta15g02680/ostta08g01100/ostta07g01740/ostta09g02540/ostta10g02860	8
GO:0007049	cell cycle	13/236	68/2937	0.00240022911710644	0.0198952324595712	0.0161699645784013	ostta03g03710/ostta11g01760/ostta13g01140/ostta08g02940/ostta13g02040/ostta04g00110/ostta07g02610/ostta04g00390/ostta12g01020/ostta10g01190/ostta02g03880/ostta07g02710/ostta10g00640	13
GO:0006098	pentose-phosphate shunt	7/236	25/2937	0.00270354449061751	0.0205800427551088	0.0167265480837346	ostta15g02520/ostta03g00350/ostta10g01470/ostta04g04420/ostta06g01650/ostta01g03040/ostta11g02780	7
GO:0006739	NADP metabolic process	7/236	25/2937	0.00270354449061751	0.0205800427551088	0.0167265480837346	ostta15g02520/ostta03g00350/ostta10g01470/ostta04g04420/ostta06g01650/ostta01g03040/ostta11g02780	7
GO:0006740	NADPH regeneration	7/236	25/2937	0.00270354449061751	0.0205800427551088	0.0167265480837346	ostta15g02520/ostta03g00350/ostta10g01470/ostta04g04420/ostta06g01650/ostta01g03040/ostta11g02780	7
GO:0051156	glucose 6-phosphate metabolic process	7/236	25/2937	0.00270354449061751	0.0205800427551088	0.0167265480837346	ostta15g02520/ostta03g00350/ostta10g01470/ostta04g04420/ostta06g01650/ostta01g03040/ostta11g02780	7
GO:0006260	DNA replication	11/236	54/2937	0.00305973589631042	0.0228256297864757	0.0185516618555242	ostta11g01760/ostta13g01140/ostta13g02040/ostta07g02610/ostta15g01090/ostta12g01020/ostta07g02710/ostta09g03880/ostta10g00640/ostta12g02485/ostta11g01600	11
GO:0050896	response to stimulus	38/236	312/2937	0.00453007808566111	0.0331317475676783	0.0269280183420103	ostta03g00350/ostta12g02770/ostta16g00515/ostta13g01140/ostta10g01470/ostta10g02080/ostta09g00120/ostta08g02360/ostta04g04420/ostta15g01410/ostta06g01650/ostta04g05210/ostta03g00920/ostta07g02610/ostta15g01090/ostta05g04730/ostta01g03040/ostta09g00500/ostta11g02780/ostta04g02740/ostta08g04240/ostta18g00200/ostta07g02710/ostta15g00150/ostta07g00770/ostta03g05500/ostta01g01560/ostta03g05060/ostta08g01800/ostta06g00700/ostta10g00640/ostta05g02740/ostta06g00150/ostta12g02485/ostta04g04260/ostta18g00830/ostta09g02190/ostta11g01600	38
GO:0008610	lipid biosynthetic process	19/236	126/2937	0.00480269111071378	0.0344500727749277	0.0279994947345257	ostta05g04410/ostta05g00930/ostta11g00050/ostta16g02450/ostta03g02390/ostta04g02080/ostta11g01340/ostta01g02220/ostta16g01910/ostta05g00100/ostta09g02540/ostta10g02860/ostta13g01040/ostta07g02580/ostta08g03180/ostta12g01280/ostta09g03060/ostta09g00960/ostta09g01450	19
GO:0072524	pyridine-containing compound metabolic process	9/236	43/2937	0.00598195033821057	0.0408361024886213	0.0331897771037757	ostta15g02520/ostta03g00350/ostta10g01470/ostta04g04420/ostta06g01650/ostta01g03040/ostta10g00690/ostta11g02780/ostta12g00480	9
GO:0016108	tetraterpenoid metabolic process	6/236	22/2937	0.00628580273200664	0.0408361024886213	0.0331897771037757	ostta11g00050/ostta16g01910/ostta09g02540/ostta10g02860/ostta12g01280/ostta09g00960	6
GO:0016116	carotenoid metabolic process	6/236	22/2937	0.00628580273200664	0.0408361024886213	0.0331897771037757	ostta11g00050/ostta16g01910/ostta09g02540/ostta10g02860/ostta12g01280/ostta09g00960	6
GO:0019362	pyridine nucleotide metabolic process	8/236	36/2937	0.006458204503977	0.0408361024886213	0.0331897771037757	ostta15g02520/ostta03g00350/ostta10g01470/ostta04g04420/ostta06g01650/ostta01g03040/ostta11g02780/ostta12g00480	8
GO:0006096	glycolytic process	9/236	44/2937	0.00700673072190821	0.0408361024886213	0.0331897771037757	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	9
GO:0006165	nucleoside diphosphate phosphorylation	9/236	44/2937	0.00700673072190821	0.0408361024886213	0.0331897771037757	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	9
GO:0006757	ATP generation from ADP	9/236	44/2937	0.00700673072190821	0.0408361024886213	0.0331897771037757	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	9
GO:0009135	purine nucleoside diphosphate metabolic process	9/236	44/2937	0.00700673072190821	0.0408361024886213	0.0331897771037757	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	9
GO:0009179	purine ribonucleoside diphosphate metabolic process	9/236	44/2937	0.00700673072190821	0.0408361024886213	0.0331897771037757	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	9
GO:0009185	ribonucleoside diphosphate metabolic process	9/236	44/2937	0.00700673072190821	0.0408361024886213	0.0331897771037757	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	9
GO:0046031	ADP metabolic process	9/236	44/2937	0.00700673072190821	0.0408361024886213	0.0331897771037757	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	9
GO:0046939	nucleotide phosphorylation	9/236	44/2937	0.00700673072190821	0.0408361024886213	0.0331897771037757	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta01g03040/ostta11g02780/ostta06g00700/ostta06g00150	9
GO:0046034	ATP metabolic process	11/236	60/2937	0.00712072122527318	0.0408619848773368	0.0332108131640271	ostta15g02520/ostta03g00350/ostta10g01470/ostta09g00120/ostta04g04420/ostta01g03040/ostta11g02780/ostta09g01080/ostta06g00700/ostta10g02290/ostta06g00150	11
GO:0046496	nicotinamide nucleotide metabolic process	7/236	30/2937	0.00809591930251378	0.0457542106036006	0.0371869977531734	ostta15g02520/ostta03g00350/ostta10g01470/ostta04g04420/ostta06g01650/ostta01g03040/ostta11g02780	7
