ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0001522	pseudouridine synthesis	15/710	21/2435	7.00470350670223e-05	0.0022209266406675	0.00209735628622434	ostta02g05280/ostta03g03270/ostta06g04610/ostta08g01040/ostta09g01210/ostta09g02275/ostta11g00100/ostta11g00590/ostta13g01890/ostta15g01370/ostta16g00980/ostta17g00210/ostta17g00390/ostta17g02200/ostta20g00600	15
GO:0006399	tRNA metabolic process	38/710	76/2435	8.18341825733802e-05	0.0022209266406675	0.00209735628622434	ostta01g03000/ostta02g04600/ostta02g05090/ostta03g02610/ostta03g02850/ostta03g02860/ostta03g04970/ostta03g05145/ostta03g05380/ostta04g02020/ostta04g02650/ostta04g03790/ostta06g01040/ostta06g02920/ostta07g01130/ostta07g03020/ostta08g01000/ostta08g01040/ostta08g01740/ostta08g03590/ostta08g03770/ostta09g01210/ostta09g03580/ostta10g00100/ostta10g01740/ostta11g00530/ostta11g00590/ostta11g00980/ostta11g02020/ostta12g02280/ostta12g02890/ostta13g00760/ostta13g00900/ostta14g01080/ostta14g02635/ostta15g00620/ostta18g00480/ostta20g00600	38
GO:0022613	ribonucleoprotein complex biogenesis	20/710	32/2435	8.24915609390785e-05	0.0022209266406675	0.00209735628622434	ostta02g01210/ostta02g04010/ostta04g00770/ostta05g01080/ostta05g01450/ostta05g03750/ostta05g04180/ostta06g01560/ostta07g01200/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta12g02110/ostta13g00670/ostta14g00750/ostta14g00780/ostta16g00610/ostta17g00250/ostta17g00640	20
GO:0006412	translation	91/710	226/2435	0.000113179467848493	0.00282948669621233	0.0026720566093554	ostta01g00570/ostta01g02320/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g06000/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05200/ostta02g05370/ostta03g01170/ostta03g01400/ostta03g02650/ostta03g02860/ostta03g05145/ostta03g05410/ostta03g05880/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g03820/ostta05g03870/ostta05g04800/ostta06g01150/ostta06g01600/ostta06g02920/ostta06g03020/ostta06g03332/ostta06g03350/ostta07g00050/ostta07g03020/ostta07g04000/ostta07g04450/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g03770/ostta09g00930/ostta09g03180/ostta10g00100/ostta10g02210/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02730/ostta12g01010/ostta12g01710/ostta12g02450/ostta12g02760/ostta12g03100/ostta13g00900/ostta13g01600/ostta14g00140/ostta14g00440/ostta14g00880/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g02240/ostta18g00480/ostta18g00590/ostta20g00570	91
GO:0006518	peptide metabolic process	93/710	234/2435	0.000168049220908853	0.0036144073460995	0.00341330498248193	ostta01g00570/ostta01g02320/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g06000/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05200/ostta02g05370/ostta03g01170/ostta03g01400/ostta03g02650/ostta03g02860/ostta03g05145/ostta03g05410/ostta03g05880/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g01840/ostta05g03820/ostta05g03870/ostta05g04800/ostta06g01150/ostta06g01600/ostta06g02920/ostta06g03020/ostta06g03332/ostta06g03350/ostta07g00050/ostta07g03020/ostta07g04000/ostta07g04450/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g03770/ostta09g00930/ostta09g03180/ostta10g00100/ostta10g02210/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02730/ostta12g01010/ostta12g01710/ostta12g02450/ostta12g02760/ostta12g03100/ostta13g00900/ostta13g01600/ostta13g03030/ostta14g00140/ostta14g00440/ostta14g00880/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g02240/ostta18g00480/ostta18g00590/ostta20g00570	93
GO:0006364	rRNA processing	14/710	20/2435	0.000175556928239118	0.0036144073460995	0.00341330498248193	ostta02g04010/ostta04g00770/ostta05g01450/ostta05g03750/ostta06g01560/ostta07g01200/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta14g00750/ostta14g00780/ostta16g00610/ostta17g00250	14
GO:0016072	rRNA metabolic process	14/710	20/2435	0.000175556928239118	0.0036144073460995	0.00341330498248193	ostta02g04010/ostta04g00770/ostta05g01450/ostta05g03750/ostta06g01560/ostta07g01200/ostta08g01400/ostta08g02930/ostta08g03090/ostta09g00820/ostta14g00750/ostta14g00780/ostta16g00610/ostta17g00250	14
GO:0043043	peptide biosynthetic process	91/710	229/2435	0.000200279694034619	0.00389432738400648	0.0036776505220392	ostta01g00570/ostta01g02320/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g06000/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05200/ostta02g05370/ostta03g01170/ostta03g01400/ostta03g02650/ostta03g02860/ostta03g05145/ostta03g05410/ostta03g05880/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g03820/ostta05g03870/ostta05g04800/ostta06g01150/ostta06g01600/ostta06g02920/ostta06g03020/ostta06g03332/ostta06g03350/ostta07g00050/ostta07g03020/ostta07g04000/ostta07g04450/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g03770/ostta09g00930/ostta09g03180/ostta10g00100/ostta10g02210/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02730/ostta12g01010/ostta12g01710/ostta12g02450/ostta12g02760/ostta12g03100/ostta13g00900/ostta13g01600/ostta14g00140/ostta14g00440/ostta14g00880/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g02240/ostta18g00480/ostta18g00590/ostta20g00570	91
GO:0043603	amide metabolic process	99/710	254/2435	0.000243617759513887	0.00448769556999266	0.0042380042375269	ostta01g00570/ostta01g02320/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g06000/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05200/ostta02g05370/ostta03g01170/ostta03g01400/ostta03g02650/ostta03g02860/ostta03g05145/ostta03g05410/ostta03g05880/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g01710/ostta05g01840/ostta05g01990/ostta05g03820/ostta05g03870/ostta05g04800/ostta06g01150/ostta06g01600/ostta06g02900/ostta06g02920/ostta06g03020/ostta06g03332/ostta06g03350/ostta07g00050/ostta07g01540/ostta07g03020/ostta07g04000/ostta07g04450/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g03770/ostta09g00930/ostta09g02690/ostta09g03180/ostta10g00100/ostta10g02210/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02730/ostta12g01010/ostta12g01710/ostta12g02450/ostta12g02760/ostta12g03100/ostta13g00900/ostta13g01570/ostta13g01600/ostta13g03030/ostta14g00140/ostta14g00440/ostta14g00880/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g02240/ostta18g00480/ostta18g00590/ostta20g00570	99
GO:1901566	organonitrogen compound biosynthetic process	155/710	428/2435	0.000302696482161033	0.00529718843781807	0.00500245765255602	ostta01g00570/ostta01g02320/ostta01g02480/ostta01g03000/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g05850/ostta01g06000/ostta01g06290/ostta01g06390/ostta02g00840/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g03980/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05090/ostta02g05200/ostta02g05370/ostta02g05520/ostta03g01160/ostta03g01170/ostta03g01400/ostta03g02470/ostta03g02650/ostta03g02860/ostta03g03860/ostta03g04150/ostta03g05145/ostta03g05410/ostta03g05440/ostta03g05880/ostta04g01100/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g02750/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g01710/ostta05g01740/ostta05g03820/ostta05g03860/ostta05g03870/ostta05g04380/ostta05g04800/ostta05g05000/ostta06g00880/ostta06g01150/ostta06g01600/ostta06g02900/ostta06g02920/ostta06g02970/ostta06g03020/ostta06g03332/ostta06g03350/ostta06g03820/ostta07g00050/ostta07g00060/ostta07g01540/ostta07g01975/ostta07g01990/ostta07g02510/ostta07g03020/ostta07g03230/ostta07g03550/ostta07g04000/ostta07g04450/ostta07g04640/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g01895/ostta08g02920/ostta08g03040/ostta08g03770/ostta09g00580/ostta09g00930/ostta09g03180/ostta10g00100/ostta10g00970/ostta10g01350/ostta10g02210/ostta10g02610/ostta10g03470/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01460/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02670/ostta11g02730/ostta12g00200/ostta12g00900/ostta12g00960/ostta12g01010/ostta12g01030/ostta12g01530/ostta12g01710/ostta12g02450/ostta12g02610/ostta12g02760/ostta12g02970/ostta12g03060/ostta12g03100/ostta13g00100/ostta13g00900/ostta13g01570/ostta13g01600/ostta13g02200/ostta14g00140/ostta14g00340/ostta14g00440/ostta14g00880/ostta14g00930/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02197/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00150/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g00560/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta16g01780/ostta16g02080/ostta17g00200/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g01800/ostta17g02240/ostta18g00480/ostta18g00590/ostta18g01010/ostta20g00570	155
GO:0043604	amide biosynthetic process	95/710	244/2435	0.000345618753826583	0.00576031256377638	0.00543981397000235	ostta01g00570/ostta01g02320/ostta01g03150/ostta01g04030/ostta01g05360/ostta01g06000/ostta02g00890/ostta02g02700/ostta02g03260/ostta02g04390/ostta02g04560/ostta02g04600/ostta02g05200/ostta02g05370/ostta03g01170/ostta03g01400/ostta03g02650/ostta03g02860/ostta03g05145/ostta03g05410/ostta03g05880/ostta04g01270/ostta04g01860/ostta04g02650/ostta04g04170/ostta04g04230/ostta05g00430/ostta05g01710/ostta05g03820/ostta05g03870/ostta05g04800/ostta06g01150/ostta06g01600/ostta06g02900/ostta06g02920/ostta06g03020/ostta06g03332/ostta06g03350/ostta07g00050/ostta07g01540/ostta07g03020/ostta07g04000/ostta07g04450/ostta08g00410/ostta08g01430/ostta08g01740/ostta08g03770/ostta09g00930/ostta09g03180/ostta10g00100/ostta10g02210/ostta11g00780/ostta11g00980/ostta11g01350/ostta11g01660/ostta11g01750/ostta11g02020/ostta11g02360/ostta11g02380/ostta11g02400/ostta11g02730/ostta12g01010/ostta12g01710/ostta12g02450/ostta12g02760/ostta12g03100/ostta13g00900/ostta13g01570/ostta13g01600/ostta14g00140/ostta14g00440/ostta14g00880/ostta14g01080/ostta14g01950/ostta14g01960/ostta14g02300/ostta14g02660/ostta15g00045/ostta15g00620/ostta15g00930/ostta15g01830/ostta15g02870/ostta16g00405/ostta16g01410/ostta16g01480/ostta16g01670/ostta16g01720/ostta16g01730/ostta17g00360/ostta17g01270/ostta17g01760/ostta17g02240/ostta18g00480/ostta18g00590/ostta20g00570	95
GO:0044085	cellular component biogenesis	34/710	74/2435	0.00139148261202735	0.0221372233731623	0.0209055282381142	ostta01g06340/ostta01g06350/ostta02g01210/ostta02g04010/ostta04g00770/ostta05g01080/ostta05g01450/ostta05g03750/ostta05g03770/ostta05g03810/ostta05g04180/ostta06g01560/ostta07g01200/ostta08g01400/ostta08g01910/ostta08g01920/ostta08g02930/ostta08g03090/ostta09g00820/ostta09g03080/ostta10g00110/ostta11g00860/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta12g02110/ostta13g00670/ostta14g00750/ostta14g00780/ostta16g00610/ostta16g01060/ostta17g00250/ostta17g00640	34
GO:0006334	nucleosome assembly	10/710	15/2435	0.00281081536392556	0.0378378991297672	0.0357326325616448	ostta01g06340/ostta01g06350/ostta05g03770/ostta08g01910/ostta08g01920/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta16g01060	10
GO:0034728	nucleosome organization	10/710	15/2435	0.00281081536392556	0.0378378991297672	0.0357326325616448	ostta01g06340/ostta01g06350/ostta05g03770/ostta08g01910/ostta08g01920/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta16g01060	10
GO:0065004	protein-DNA complex assembly	10/710	15/2435	0.00281081536392556	0.0378378991297672	0.0357326325616448	ostta01g06340/ostta01g06350/ostta05g03770/ostta08g01910/ostta08g01920/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta16g01060	10
GO:0071824	protein-DNA complex subunit organization	10/710	15/2435	0.00281081536392556	0.0378378991297672	0.0357326325616448	ostta01g06340/ostta01g06350/ostta05g03770/ostta08g01910/ostta08g01920/ostta11g02150/ostta11g02160/ostta12g00980/ostta12g00990/ostta16g01060	10
